scheme,run_name,experiment_id,created_at,config,summary_path,selection,selection_source,macro_f1,balanced_accuracy,accuracy,num_true,num_pseudo,pseudolabels,submission,oof_path,test_path,parse_error,uses_pseudo,uses_adapter,uses_fusion,is_smoke,is_single_refit,scale,lambda_token,label
scheme_02,s02b_b1_p32_seed2027_cv_20260612,,2026-06-12T12:03:07.538576+00:00,runs/scheme_02/s02b_b1_p32_seed2027_cv_20260612/metrics/resolved_config.json,runs/scheme_02/s02b_b1_p32_seed2027_cv_20260612/metrics/summary.json,0.9440139056505215,reported,0.9440278113010429,0.944,,,,,,,,,False,False,False,False,False,,,scheme_02/s02b_b1_p32_seed2027_cv_20260612
scheme_03,s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_20260613,uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora,2026-06-13T00:05:12.595499+00:00,configs/scheme_03/pseudo_lora_uni2_scale64_hardw_lam002_iter2_soft150.yaml,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_20260613/metrics/summary.json,0.8671022555686188,reported,0.8662045111372374,0.868,,250.0,750.0,artifacts/pseudolabels/uni2_scale64_hardw_pseudo_lam001_iter2_soft150_test/selected_pseudolabels.csv,artifacts/submissions/submission_s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_20260613.csv,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_20260613/predictions/oof_uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora.npz,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_20260613/predictions/test_uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora.npz,,True,False,False,False,False,64.0,lam002,scheme_03/s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_20260613
scheme_03,s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_pcw_c34up_20260613,uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora,2026-06-13T00:44:04.604825+00:00,configs/scheme_03/pseudo_lora_uni2_scale64_hardw_lam002_iter2_soft150_pcw_c34up.yaml,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_pcw_c34up_20260613/metrics/summary.json,0.8598826976204226,reported,0.859765395240845,0.86,,250.0,750.0,artifacts/pseudolabels/uni2_scale64_hardw_pseudo_lam001_iter2_soft150_test/selected_pseudolabels.csv,artifacts/submissions/submission_s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_pcw_c34up_20260613.csv,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_pcw_c34up_20260613/predictions/oof_uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora.npz,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_pcw_c34up_20260613/predictions/test_uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora.npz,,True,False,False,False,False,64.0,lam002,scheme_03/s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_pcw_c34up_20260613
scheme_03,s03_uni2_scale64_hardw_pseudo_lam0015_iter2_soft150_20260613,uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora,2026-06-12T23:27:21.583338+00:00,configs/scheme_03/pseudo_lora_uni2_scale64_hardw_lam0015_iter2_soft150.yaml,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam0015_iter2_soft150_20260613/metrics/summary.json,0.8595553436331397,reported,0.8591106872662794,0.86,,250.0,750.0,artifacts/pseudolabels/uni2_scale64_hardw_pseudo_lam001_iter2_soft150_test/selected_pseudolabels.csv,artifacts/submissions/submission_s03_uni2_scale64_hardw_pseudo_lam0015_iter2_soft150_20260613.csv,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam0015_iter2_soft150_20260613/predictions/oof_uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora.npz,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam0015_iter2_soft150_20260613/predictions/test_uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora.npz,,True,False,False,False,False,64.0,lam0015,scheme_03/s03_uni2_scale64_hardw_pseudo_lam0015_iter2_soft150_20260613
scheme_03,s03_uni2_scale48_imgadapter_pseudo_lam002_soft150_20260615,uni2_h__rslora_qkv_proj_r16_no_ema_scale48_hardw_imgadapter_pseudo__pseudo_lora,2026-06-14T18:18:25.045643+00:00,configs/scheme_03/pseudo_lora_uni2_scale48_hardw_imgadapter_lam002_iter2_soft150.yaml,runs/scheme_03/s03_uni2_scale48_imgadapter_pseudo_lam002_soft150_20260615/metrics/summary.json,0.8560162171588003,reported,0.8560324343176005,0.8560000000000001,,250.0,750.0,artifacts/pseudolabels/uni2_scale64_hardw_pseudo_lam001_iter2_soft150_test/selected_pseudolabels.csv,artifacts/submissions/submission_s03_uni2_scale48_imgadapter_pseudo_lam002_soft150_20260615.csv,runs/scheme_03/s03_uni2_scale48_imgadapter_pseudo_lam002_soft150_20260615/predictions/oof_uni2_h__rslora_qkv_proj_r16_no_ema_scale48_hardw_imgadapter_pseudo__pseudo_lora.npz,runs/scheme_03/s03_uni2_scale48_imgadapter_pseudo_lam002_soft150_20260615/predictions/test_uni2_h__rslora_qkv_proj_r16_no_ema_scale48_hardw_imgadapter_pseudo__pseudo_lora.npz,,True,True,False,False,False,48.0,lam002,scheme_03/s03_uni2_scale48_imgadapter_pseudo_lam002_soft150_20260615
scheme_03,s03_uni2_scale64_hardw_pseudo_lam001_iter2_soft150_20260613,uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora,2026-06-12T22:48:09.047117+00:00,configs/scheme_03/pseudo_lora_uni2_scale64_hardw_lam001_iter2_soft150.yaml,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam001_iter2_soft150_20260613/metrics/summary.json,0.8554466984422229,reported,0.8548933968844455,0.8560000000000001,,250.0,750.0,artifacts/pseudolabels/uni2_scale64_hardw_pseudo_lam001_iter2_soft150_test/selected_pseudolabels.csv,artifacts/submissions/submission_s03_uni2_scale64_hardw_pseudo_lam001_iter2_soft150_20260613.csv,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam001_iter2_soft150_20260613/predictions/oof_uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora.npz,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam001_iter2_soft150_20260613/predictions/test_uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora.npz,,True,False,False,False,False,64.0,lam001,scheme_03/s03_uni2_scale64_hardw_pseudo_lam001_iter2_soft150_20260613
scheme_03,s03_uni2_scale48_hardw_pseudo_lam002_iter2_soft150_20260614,uni2_h__rslora_qkv_proj_r16_no_ema_scale48_hardw_pseudo__pseudo_lora,2026-06-14T16:35:17.523936+00:00,configs/scheme_03/pseudo_lora_uni2_scale48_hardw_lam002_iter2_soft150.yaml,runs/scheme_03/s03_uni2_scale48_hardw_pseudo_lam002_iter2_soft150_20260614/metrics/summary.json,0.8481455866451989,reported,0.8482911732903977,0.8480000000000001,,250.0,750.0,artifacts/pseudolabels/uni2_scale64_hardw_pseudo_lam001_iter2_soft150_test/selected_pseudolabels.csv,artifacts/submissions/submission_s03_uni2_scale48_hardw_pseudo_lam002_iter2_soft150_20260614.csv,runs/scheme_03/s03_uni2_scale48_hardw_pseudo_lam002_iter2_soft150_20260614/predictions/oof_uni2_h__rslora_qkv_proj_r16_no_ema_scale48_hardw_pseudo__pseudo_lora.npz,runs/scheme_03/s03_uni2_scale48_hardw_pseudo_lam002_iter2_soft150_20260614/predictions/test_uni2_h__rslora_qkv_proj_r16_no_ema_scale48_hardw_pseudo__pseudo_lora.npz,,True,False,False,False,False,48.0,lam002,scheme_03/s03_uni2_scale48_hardw_pseudo_lam002_iter2_soft150_20260614
scheme_03,s03_uni2_scale48_imgadapter_selfpseudo_lam002_soft150_20260616,uni2_h__rslora_qkv_proj_r16_no_ema_scale48_hardw_imgadapter_pseudo__pseudo_lora,2026-06-16T09:46:34.244204+00:00,configs/scheme_03/pseudo_lora_uni2_scale48_hardw_imgadapter_lam002_iter2_soft150.yaml,runs/scheme_03/s03_uni2_scale48_imgadapter_selfpseudo_lam002_soft150_20260616/metrics/summary.json,0.8402054290412142,reported,0.8404108580824283,0.8400000000000001,,250.0,750.0,artifacts/pseudolabels/uni2_scale48_hardw_imgadapter_soft150_test/selected_pseudolabels.csv,artifacts/submissions/submission_s03_uni2_scale48_imgadapter_selfpseudo_lam002_soft150_20260616.csv,runs/scheme_03/s03_uni2_scale48_imgadapter_selfpseudo_lam002_soft150_20260616/predictions/oof_uni2_h__rslora_qkv_proj_r16_no_ema_scale48_hardw_imgadapter_pseudo__pseudo_lora.npz,runs/scheme_03/s03_uni2_scale48_imgadapter_selfpseudo_lam002_soft150_20260616/predictions/test_uni2_h__rslora_qkv_proj_r16_no_ema_scale48_hardw_imgadapter_pseudo__pseudo_lora.npz,,True,True,False,False,False,48.0,lam002,scheme_03/s03_uni2_scale48_imgadapter_selfpseudo_lam002_soft150_20260616
scheme_03,s03_uni2_scale64_hardw_pseudo_lam001_iter2_soft100_20260613,uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora,2026-06-12T22:06:51.423728+00:00,configs/scheme_03/pseudo_lora_uni2_scale64_hardw_lam001_iter2_soft100.yaml,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam001_iter2_soft100_20260613/metrics/summary.json,0.8391987158832065,reported,0.8383974317664131,0.8399999999999999,,250.0,500.0,artifacts/pseudolabels/uni2_scale64_hardw_pseudo_lam001_iter2_soft100_test/selected_pseudolabels.csv,artifacts/submissions/submission_s03_uni2_scale64_hardw_pseudo_lam001_iter2_soft100_20260613.csv,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam001_iter2_soft100_20260613/predictions/oof_uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora.npz,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam001_iter2_soft100_20260613/predictions/test_uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora.npz,,True,False,False,False,False,64.0,lam001,scheme_03/s03_uni2_scale64_hardw_pseudo_lam001_iter2_soft100_20260613
scheme_03,s03_uni2_scale64_hardw_pseudo_lam001_20260612,uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora,2026-06-12T17:15:31.323163+00:00,configs/scheme_03/pseudo_lora_uni2_scale64_hardw_lam001.yaml,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam001_20260612/metrics/summary.json,0.8233545829393287,reported,0.8227091658786575,0.8240000000000001,,250.0,250.0,artifacts/pseudolabels/uni2_scale64_hardw_test/selected_pseudolabels.csv,artifacts/submissions/submission_s03_uni2_scale64_hardw_pseudo_lam001_20260612.csv,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam001_20260612/predictions/oof_uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora.npz,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam001_20260612/predictions/test_uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora.npz,,True,False,False,False,False,64.0,lam001,scheme_03/s03_uni2_scale64_hardw_pseudo_lam001_20260612
